House ID,Build Date,Priced Date,Garden Space,Dock,Capital,Royal,Guarding,River,Renovation,Dining Rooms,Bedromms,Bathrooms,Visit,Sorcerer,Blessings,In Front,Location,Holy Tree,Distance from Knight's house,Builder,Golden Grains
6e32ef9a,10/21/1600 10:47 PM,11/6/1608 11:17 PM,2.0,3.671644,35.895927,19.706329,218.23461,1.484831,2.0,4.0,3.0,4.0,1,2.0,124,2,2.0,1.0,46.476368,1,1402962
6e32efbe,3/20/1601 3:56 PM,11/22/1608 7:19 AM,2.0,83.609847,17.522181,46.323461,27.705016999999998,21.186655,2.0,3.0,3.0,3.0,1,2.0,142,2,3.0,1.0,27.619671999999998,1,1364175
6e32efda,3/3/1605 11:39 AM,2/10/1611 6:27 AM,2.0,29.119829,68.715839,56.819086999999996,111.436447,58.761653,2.0,3.0,4.0,4.0,1,2.0,91,2,2.0,,79.488045,1,1159894
6e32efef,11/21/1603 6:40 PM,10/26/1609 6:51 PM,2.0,124.243408,8.968649000000001,47.029924,253.303806,80.232822,2.0,2.0,3.0,3.0,1,2.0,151,2,2.0,,19.598181,1,1232296
6e32f028,8/28/1605 3:51 AM,4/14/1608 8:41 PM,2.0,21.430115,,29.429765000000003,93.40156400000001,64.320938,2.0,2.0,3.0,3.0,1,2.0,74,2,4.0,1.0,,1,1295298
6e32f046,4/8/1601 7:46 AM,8/22/1609 8:39 PM,2.0,45.215835999999996,55.124469999999995,5.889244000000001,0.47558199999999995,13.680943,2.0,2.0,3.0,4.0,1,2.0,105,2,2.0,1.0,66.055376,1,1313918
6e32f064,11/5/1602 7:47 PM,10/19/1609 10:57 AM,2.0,15.357443,124.635107,50.781155,35.364809,10.348241999999999,2.0,2.0,,3.0,1,2.0,35,2,5.0,1.0,134.680243,1,1012006
6e32f07a,12/18/1605 11:40 PM,11/15/1610 5:20 AM,,,19.939251000000002,39.649438,197.959578,54.328003,2.0,2.0,4.0,3.0,1,2.0,140,2,2.0,1.0,30.397395,1,1391525
6e32f097,3/6/1600 6:42 AM,10/25/1611 7:55 PM,1.0,46.535492,58.220653000000006,79.211076,104.548937,51.080164,2.0,2.0,3.0,3.0,2,2.0,102,1,2.0,1.0,69.049665,1,1089960
6e32f09d,10/6/1605 5:36 AM,3/23/1607 4:56 PM,2.0,119.78848,55.898123,39.08632,5.31913,37.526751000000004,2.0,3.0,2.0,3.0,1,2.0,104,2,2.0,1.0,66.036172,1,1280181
6e32f0c8,10/28/1603 4:22 PM,8/4/1608 10:33 PM,2.0,3.5991809999999997,27.305139,1.104552,166.20994,64.79227,,,2.0,4.0,1,2.0,133,2,5.0,1.0,38.180489,1,1415450
6e32f0d0,2/17/1602 6:35 PM,1/16/1608 4:52 PM,2.0,125.20665100000001,20.219826,132.701742,290.020054,11.492652,2.0,4.0,4.0,3.0,1,2.0,140,2,2.0,1.0,30.343218,1,1295166
6e32f100,7/26/1604 1:40 AM,7/19/1608 6:24 AM,2.0,25.45865,12.048078,70.831585,54.01831,39.731967,1.0,2.0,4.0,2.0,1,2.0,148,2,,1.0,22.325481,1,1478268
6e32f140,4/28/1603 1:18 AM,4/17/1612 6:58 AM,,13.399839000000002,12.246635000000001,34.685199,127.16971799999999,6.083975,2.0,4.0,3.0,3.0,1,2.0,148,3,5.0,,22.831679,1,1505370
6e32f18e,8/15/1601 12:48 PM,2/27/1609 10:43 AM,2.0,36.284290000000006,132.383351,,49.934311,59.038717000000005,,,4.0,4.0,1,,28,2,2.0,1.0,143.36438700000002,1,928988
6e32f1b4,9/9/1600 12:56 AM,1/19/1610 6:54 AM,1.0,24.591274,47.897837,16.105396,53.629348,30.798371000000003,2.0,2.0,4.0,3.0,2,2.0,112,1,5.0,1.0,58.562252,1,1348750
6e32f2a3,10/1/1606 10:24 AM,9/14/1611 10:55 PM,2.0,80.026362,9.073217,65.848674,120.839678,43.854493,2.0,4.0,2.0,2.0,1,2.0,151,2,,,19.222162,1,1351998
6e32f2f2,10/10/1601 1:51 AM,11/13/1608 1:53 AM,2.0,,9.000232,93.506309,70.121423,3.268812,2.0,4.0,2.0,3.0,1,1.0,151,2,2.0,2.0,19.076888,1,1420871
6e32f2f4,10/22/1605 10:54 AM,8/16/1612 11:45 AM,1.0,32.463429,62.126084999999996,49.262813,134.237321,9.324663000000001,,2.0,2.0,,2,2.0,98,1,2.0,1.0,72.402369,1,1171360
6e32f2fc,9/1/1601 5:26 AM,1/16/1607 1:31 AM,2.0,26.947252000000002,18.108261,44.611907,,14.442153,2.0,3.0,2.0,2.0,1,1.0,142,2,2.0,1.0,28.349126000000002,1,1415153
6e32f365,4/22/1606 10:53 AM,12/25/1612 7:18 AM,2.0,32.19027,53.843968000000004,,6.06919,64.399672,,3.0,3.0,3.0,1,2.0,106,2,5.0,1.0,64.804991,1,1316413
6e32f4a9,8/8/1604 9:19 AM,10/6/1609 3:53 AM,2.0,116.242231,49.97837,90.89994300000001,164.379523,17.010209,2.0,3.0,2.0,2.0,1,1.0,110,2,5.0,1.0,60.74581800000001,1,1194503
6e32f4de,9/15/1604 6:23 AM,3/24/1607 7:37 AM,2.0,1.202749,45.166705,9.753555,132.03631399999998,3.921731,2.0,2.0,3.0,4.0,1,2.0,115,2,5.0,1.0,55.56406,1,1463344
6e32f519,8/26/1606 10:35 AM,11/2/1612 9:14 PM,2.0,30.856003,1.353889,111.704591,62.740717000000004,18.93291,2.0,3.0,2.0,3.0,1,2.0,159,3,5.0,1.0,11.86566,1,1510720
6e32f59d,10/19/1600 11:13 PM,4/5/1608 12:38 PM,2.0,70.105522,19.498317,0.998531,108.971535,20.00671,2.0,2.0,2.0,4.0,1,2.0,141,2,5.0,1.0,29.691339000000003,1,1435566
6e32f5ca,12/14/1604 7:12 AM,4/28/1608 10:52 PM,2.0,78.65106899999999,126.33238899999999,3.420058,97.920472,46.863147999999995,2.0,4.0,3.0,2.0,1,2.0,34,2,5.0,1.0,137.019477,1,1074017
6e32f5f0,3/12/1603 5:19 AM,4/18/1608 9:52 PM,2.0,16.65747,29.860039,50.465295000000005,84.06268100000001,22.202379999999998,1.0,2.0,3.0,,1,2.0,130,2,2.0,1.0,40.379132,1,1391922
6e32f611,5/25/1602 4:43 PM,5/23/1610 9:54 PM,2.0,20.075592999999998,32.75378,42.588087,86.424196,15.184529999999999,2.0,4.0,4.0,3.0,1,2.0,127,3,3.0,1.0,43.406444,1,1412936
6e32f61e,3/24/1602 9:52 PM,8/18/1610 3:17 PM,2.0,140.12708500000002,32.772619,67.084998,4.647844,5.7333,1.0,2.0,3.0,4.0,1,2.0,127,2,4.0,1.0,43.378417999999996,1,1262062
6e32f636,4/8/1602 6:59 AM,9/4/1612 6:29 PM,2.0,24.031289,13.931887,28.666679,211.56331200000002,19.793516,1.0,2.0,4.0,3.0,1,2.0,146,2,2.0,1.0,24.452720000000003,1,1403927
6e32f642,12/1/1604 3:36 AM,4/14/1607 3:30 PM,1.0,,4.082522,121.421343,11.765375,11.587605,2.0,2.0,3.0,3.0,2,1.0,156,1,2.0,2.0,14.235091,1,1444074
6e32f66a,1/20/1605 6:15 AM,5/4/1610 9:25 PM,2.0,65.528977,100.731083,,183.83886299999998,5.086597,2.0,3.0,2.0,4.0,1,2.0,59,2,3.0,1.0,111.539645,1,988893
6e32f683,1/6/1600 1:57 PM,2/27/1610 3:10 AM,1.0,27.54467,18.598936,50.429949,42.019876000000004,31.767058000000002,2.0,2.0,2.0,2.0,2,2.0,141,1,2.0,,28.840845,1,1264523
6e32f6b9,4/21/1605 8:38 PM,9/14/1609 6:14 PM,2.0,78.60888100000001,13.671628,11.157861,49.148938,51.746624,2.0,3.0,4.0,3.0,1,2.0,146,2,2.0,1.0,24.295095,1,1507945
6e32f6bf,12/18/1603 4:43 PM,3/8/1612 11:15 AM,,117.905243,,48.335609000000005,175.176131,30.146237,1.0,2.0,4.0,2.0,1,2.0,74,3,4.0,1.0,,1,1205015
6e32f6d4,10/17/1603 2:54 PM,5/19/1610 12:26 PM,,10.155018,10.78452,85.455286,20.759348000000003,5.429708,2.0,2.0,2.0,4.0,1,2.0,149,2,2.0,1.0,21.04,1,1439474
6e32f731,1/18/1604 5:50 PM,4/18/1612 10:36 PM,2.0,33.230726000000004,70.43786300000001,54.949415,9.662734,10.404288000000001,2.0,3.0,4.0,3.0,1,2.0,90,3,3.0,1.0,81.095996,1,1235618
6e32f748,12/16/1603 6:23 AM,5/14/1609 2:32 PM,2.0,88.131035,59.773768000000004,,197.216612,15.966256,2.0,3.0,2.0,4.0,1,2.0,100,3,5.0,1.0,70.196352,1,1258982
6e32f74c,2/11/1604 7:34 AM,12/22/1612 7:45 PM,1.0,91.016336,1.2318850000000001,105.479176,94.90502099999999,20.224894,1.0,3.0,3.0,3.0,2,2.0,159,1,2.0,1.0,11.853678,1,1369460
6e32f7f1,1/18/1601 6:26 AM,5/18/1609 1:58 PM,2.0,128.53036200000003,34.104963,2.4796169999999997,131.188328,7.238237,2.0,3.0,2.0,2.0,1,2.0,126,2,3.0,,44.282413,1,1186884
6e32f821,4/2/1601 5:51 PM,1/27/1608 5:20 AM,2.0,39.492027,25.769042000000002,,189.794773,16.62523,2.0,2.0,2.0,4.0,1,1.0,134,2,2.0,,35.988588,1,1243804
6e32f82c,9/5/1606 9:31 PM,3/3/1612 6:16 AM,,15.343433,46.266575,29.122007,104.553133,14.973699,1.0,2.0,4.0,4.0,1,1.0,114,2,2.0,2.0,57.038627000000005,1,1358627
6e32f8e1,2/1/1601 1:58 PM,5/1/1608 5:31 AM,,95.893027,27.715658,14.912003,65.001705,1.399343,2.0,,2.0,4.0,1,2.0,132,3,2.0,1.0,38.448378000000005,1,1391511
6e32f8e4,5/1/1602 7:55 AM,2/18/1609 2:23 AM,1.0,17.739110999999998,14.461089999999999,49.03111,33.785090999999994,38.969306,2.0,4.0,4.0,3.0,2,2.0,146,1,5.0,1.0,24.848816,1,1543929
6e32f981,12/12/1604 8:59 AM,5/25/1612 5:35 PM,2.0,62.117424,30.577890999999997,,59.024156000000005,59.295964,1.0,4.0,2.0,2.0,1,2.0,129,2,5.0,1.0,40.672612,1,1364189
6e32f9b2,3/23/1600 1:50 AM,5/1/1609 6:32 AM,2.0,,0.934908,94.368234,32.101892,78.164263,2.0,4.0,3.0,4.0,1,2.0,159,2,2.0,,11.450716,1,1361020
6e32f9c8,10/19/1604 5:45 PM,9/9/1609 1:48 PM,2.0,95.37134,68.004062,3.091228,225.16008399999998,54.463466000000004,2.0,3.0,2.0,3.0,1,1.0,92,2,4.0,2.0,78.999445,1,1099349
6e32fa3d,4/17/1602 6:16 PM,10/26/1610 10:20 AM,2.0,22.946466,117.55355800000001,42.153954999999996,180.389974,50.065696,2.0,2.0,3.0,2.0,1,2.0,42,3,2.0,1.0,128.032695,1,951234
6e32fa41,9/12/1606 12:10 AM,5/11/1610 12:59 PM,2.0,9.737861,50.539003,20.497581,40.800968,57.571236,1.0,2.0,4.0,2.0,1,2.0,109,3,2.0,1.0,61.173629000000005,1,1395200
6e32fa76,5/27/1600 9:10 AM,10/7/1612 1:28 PM,2.0,107.278994,74.764668,5.457496,65.109245,19.928967,2.0,4.0,2.0,,1,2.0,85,2,5.0,1.0,85.637103,1,1165452
6e32fa9f,1/19/1601 12:19 PM,8/21/1610 5:52 AM,2.0,16.887428,103.056427,14.736401999999998,21.526820999999998,0.712333,2.0,4.0,2.0,4.0,1,2.0,57,2,5.0,1.0,113.71790700000001,1,1173848
6e32faaa,11/4/1602 3:12 PM,10/7/1607 1:21 AM,2.0,40.389629,10.847649,49.762294,215.392787,77.159454,2.0,4.0,2.0,3.0,1,2.0,149,3,5.0,1.0,21.79459,1,1456342
6e32fb8a,7/23/1605 11:15 PM,2/22/1609 9:21 PM,2.0,70.054019,104.61034699999999,18.804272,40.317471999999995,58.52765,2.0,,4.0,2.0,1,1.0,55,2,4.0,2.0,114.73561299999999,1,1050598
6e32fb92,9/4/1601 11:10 AM,4/20/1609 5:30 AM,2.0,,0.985333,76.797735,254.743071,20.279207,2.0,2.0,3.0,4.0,1,1.0,159,2,4.0,,11.127618,1,1283084
6e32fb9c,4/26/1606 7:18 PM,11/24/1607 1:10 AM,2.0,40.155388,45.182578,60.085058,61.566275,11.539188000000001,2.0,2.0,3.0,2.0,1,1.0,115,2,2.0,2.0,56.001934999999996,1,1344286
6e32fc21,2/10/1602 3:15 AM,11/10/1609 4:51 AM,2.0,17.597651000000003,72.503777,33.619778000000004,77.319505,29.053965,2.0,3.0,2.0,4.0,1,2.0,87,3,2.0,1.0,83.017358,1,1222087
6e32fc66,4/24/1602 12:17 PM,5/13/1607 8:58 PM,1.0,68.375664,146.802324,76.480478,201.790176,13.383227,2.0,,2.0,4.0,2,2.0,13,1,3.0,1.0,156.80920700000001,1,708696
6e32fcbd,2/16/1600 11:34 PM,2/19/1611 12:47 AM,2.0,20.325924,70.10719499999999,22.972648,78.88144799999999,10.578362,2.0,2.0,3.0,3.0,1,2.0,90,2,5.0,1.0,80.37005,1,1232676
6e32fd0f,9/13/1603 7:19 PM,8/19/1607 10:20 AM,2.0,14.215173000000002,115.100256,107.798852,100.805786,60.605095,2.0,4.0,2.0,2.0,1,2.0,45,2,3.0,,125.392683,1,851383
6e32fd23,9/12/1603 9:13 PM,10/14/1607 5:15 PM,,16.760184,50.467442,,101.7492,32.915711,2.0,,4.0,4.0,1,2.0,110,2,2.0,1.0,60.890925,1,1341723
6e32fd34,8/25/1604 3:24 AM,7/9/1610 9:10 AM,,60.624148999999996,1.084645,93.1592,94.112931,9.776009,2.0,3.0,2.0,3.0,1,2.0,159,2,5.0,1.0,11.633937,1,1482618
6e32fd57,11/9/1601 11:24 PM,12/27/1608 1:48 PM,2.0,37.757128,10.241544000000001,23.836033999999998,77.5963,6.138788,1.0,2.0,4.0,2.0,1,2.0,150,2,3.0,1.0,20.965526,1,1454895
6e32fd8c,5/3/1600 9:17 AM,10/13/1610 8:49 PM,2.0,4.14385,,65.872907,22.540723,48.030803000000006,2.0,,3.0,2.0,1,2.0,74,2,2.0,1.0,,1,1236488
6e32fdb4,3/27/1604 2:31 AM,10/11/1607 10:26 AM,2.0,38.061323,33.755246,23.363253,170.587895,20.543008,2.0,3.0,3.0,2.0,1,2.0,126,3,2.0,1.0,44.645174,1,1435001
6e32fe00,7/28/1600 1:16 PM,12/28/1608 11:21 AM,2.0,62.675489,13.63716,86.895663,218.917052,12.62042,2.0,,4.0,3.0,1,1.0,146,2,3.0,2.0,24.53651,1,1273843
6e32fe08,5/1/1602 3:12 PM,7/22/1608 7:29 AM,2.0,24.928660999999998,61.774908999999994,46.978141,129.198933,68.074298,2.0,4.0,3.0,4.0,1,,98,2,,1.0,72.177339,1,1237716
6e32fe1a,10/2/1603 6:48 AM,6/8/1607 12:43 AM,2.0,77.708597,12.52917,39.834082,18.881012,29.396756,2.0,3.0,4.0,3.0,1,2.0,147,2,2.0,,23.001098000000002,1,1466875
6e32fe39,12/3/1605 3:30 AM,7/7/1611 7:38 PM,2.0,35.028109,43.998286,39.606412,197.849548,6.423031,2.0,3.0,3.0,4.0,1,2.0,116,2,4.0,1.0,54.104981,1,1308023
6e32fe50,5/1/1600 4:51 PM,11/26/1608 4:17 AM,2.0,49.388653000000005,104.179383,4.723609,111.78646299999998,50.814916,2.0,2.0,2.0,3.0,1,2.0,56,2,3.0,1.0,114.93691299999999,1,938131
6e32fe86,11/16/1602 7:32 AM,10/17/1612 11:48 AM,2.0,,6.803466,67.338697,243.23940499999998,34.40598,,2.0,4.0,3.0,1,2.0,153,2,2.0,1.0,17.344282,1,1361222
6e32fe8c,6/28/1604 10:11 PM,10/7/1608 6:20 PM,2.0,25.538825,9.422794,38.751501,121.708996,14.727210999999999,2.0,2.0,4.0,,1,2.0,151,3,4.0,1.0,20.284605,1,1522231
6e32fed4,2/9/1603 11:14 AM,4/25/1607 3:54 PM,2.0,39.182209,13.742704000000002,10.737003999999999,115.57635800000001,19.291828,,4.0,,4.0,1,2.0,146,2,4.0,1.0,24.352608,1,1488139
6e32fedb,4/24/1606 4:52 PM,8/28/1609 2:42 PM,,69.685786,122.709493,36.654801,128.414918,17.0426,,2.0,2.0,4.0,1,2.0,37,2,4.0,,133.240343,1,880034
6e32ff06,6/10/1600 10:52 PM,9/21/1610 9:59 AM,2.0,26.924190999999997,30.282156,61.661207999999995,69.457358,38.339791,,,4.0,3.0,1,2.0,130,2,3.0,1.0,41.127401,1,1274467
6e32ff09,10/20/1603 11:36 PM,4/15/1609 4:47 PM,,14.933176000000001,20.158910000000002,40.083457,221.096956,80.472588,1.0,4.0,4.0,2.0,1,2.0,140,2,2.0,1.0,30.860631,1,1416154
6e32ff41,9/2/1600 5:44 PM,8/18/1607 10:30 AM,2.0,91.316477,13.811992000000002,37.481239,83.48017800000001,65.836443,2.0,4.0,2.0,4.0,1,2.0,146,3,2.0,1.0,24.348202,1,1414314
6e330021,5/14/1600 2:22 AM,2/27/1612 5:19 AM,2.0,68.186975,,12.11472,5.869345,16.653014000000002,,3.0,4.0,3.0,1,2.0,74,2,3.0,1.0,,1,1270710
6e33002b,4/18/1604 9:18 AM,2/13/1607 11:14 PM,2.0,73.27234200000001,14.399295,56.191903,233.19189599999999,10.371756,1.0,4.0,4.0,2.0,1,2.0,146,2,2.0,,24.721372,1,1426733
6e3300c6,6/13/1600 8:59 PM,6/26/1608 11:14 PM,2.0,30.739895,84.85900600000001,92.306043,19.640033,30.147002,2.0,2.0,2.0,3.0,1,2.0,75,2,4.0,1.0,95.18475600000001,1,1030734
6e33011b,4/6/1604 12:58 PM,7/26/1612 7:22 PM,2.0,102.046818,12.249108,,12.227605,47.207451,,3.0,2.0,2.0,1,2.0,148,2,4.0,1.0,22.849971,1,1337947
6e330125,5/16/1606 3:39 PM,8/2/1607 3:46 PM,2.0,,81.42049399999999,33.351477,127.597808,16.759386,1.0,4.0,4.0,2.0,1,1.0,79,2,2.0,2.0,92.268752,1,1271110
6e33014b,4/20/1606 4:45 AM,12/7/1611 5:36 PM,,,54.400778,,125.38023500000001,47.180679,,3.0,2.0,4.0,1,2.0,106,3,5.0,1.0,64.448707,1,1301149
6e330190,10/28/1605 7:10 PM,3/17/1611 2:44 PM,2.0,68.51910600000001,17.80882,6.7013229999999995,72.270491,38.498157,2.0,3.0,,4.0,1,2.0,142,3,5.0,,28.053438,1,1452346
6e3301af,11/10/1601 3:33 AM,6/16/1611 2:22 AM,2.0,3.5751209999999998,134.874318,4.947938,21.568528,2.665089,2.0,3.0,4.0,3.0,1,2.0,25,3,3.0,1.0,145.556321,1,1018234
6e33021d,10/27/1601 4:27 AM,5/4/1609 1:38 AM,2.0,13.901926999999999,39.935421999999996,62.364943000000004,68.317796,79.45611099999999,2.0,3.0,4.0,2.0,1,,120,3,2.0,,50.255320000000005,1,1283171
6e33026c,3/18/1604 4:24 AM,8/18/1612 5:17 PM,2.0,85.40386,22.199089999999998,88.681167,116.79264199999999,25.091981,2.0,3.0,3.0,,1,2.0,138,2,2.0,,32.746728999999995,1,1251528
6e33027a,11/24/1600 2:37 PM,4/5/1607 9:44 PM,2.0,64.472117,83.97483199999999,74.186042,88.735955,0.8897010000000001,1.0,2.0,4.0,2.0,1,2.0,76,2,3.0,1.0,94.275534,1,1085486
6e3302a3,11/8/1605 6:40 AM,5/17/1607 9:26 AM,2.0,12.460547,28.513378000000003,27.601187,207.890074,42.438485,2.0,3.0,3.0,4.0,1,2.0,131,3,2.0,1.0,39.039597,1,1468879
6e3302d1,11/18/1604 4:38 AM,12/2/1609 11:32 AM,2.0,19.324118,144.06550900000002,39.146952,54.421909,58.526295,1.0,4.0,4.0,3.0,1,2.0,16,2,2.0,1.0,154.65776200000002,1,976304
6e3302f6,9/24/1606 7:15 AM,2/10/1608 11:51 PM,2.0,2.4828959999999998,41.430575,3.3078830000000004,142.961633,10.245664999999999,2.0,,2.0,4.0,1,2.0,119,2,5.0,1.0,52.400799,1,1458979
6e33030a,6/18/1603 2:58 AM,2/8/1609 11:57 PM,2.0,52.403877,40.565087,77.380599,3.307546,16.13381,2.0,2.0,2.0,2.0,1,1.0,119,3,2.0,2.0,50.933096,1,1301672
6e3303cb,3/15/1602 3:38 AM,8/9/1610 5:56 PM,2.0,28.670646,41.777134000000004,29.959494,82.626417,6.193809,2.0,3.0,2.0,2.0,1,2.0,118,2,2.0,1.0,52.105297,1,1324181
6e3303e0,12/24/1602 12:10 PM,9/24/1610 7:41 AM,2.0,31.529057,96.404886,113.933796,47.523561,1.253084,2.0,2.0,3.0,3.0,1,2.0,64,2,2.0,1.0,107.154249,1,1041424
6e3303e4,5/4/1601 12:17 AM,6/1/1610 10:56 AM,2.0,0.842664,18.425086,90.31658,0.683887,29.978851000000002,2.0,3.0,3.0,4.0,1,2.0,142,2,,1.0,29.305603,1,1415005
6e330406,8/18/1605 9:58 AM,2/12/1609 11:39 PM,2.0,,129.863157,20.83439,82.217483,28.062246000000002,2.0,,4.0,2.0,1,2.0,30,3,2.0,1.0,140.568981,1,1052905
6e330445,10/7/1602 4:40 PM,6/9/1607 12:26 AM,,31.801471000000003,50.11209,,38.604044,13.637834,2.0,2.0,4.0,2.0,1,2.0,110,2,2.0,1.0,60.184357999999996,1,1357952
6e33048b,7/12/1604 5:47 AM,10/27/1608 11:53 PM,,93.70264,88.267004,21.411832999999998,92.923955,18.741047000000002,2.0,4.0,3.0,4.0,1,2.0,72,2,5.0,,98.52819699999999,1,1174767
6e3304a5,9/27/1604 4:28 AM,11/1/1611 7:44 PM,2.0,104.504352,71.11679000000001,0.5552600000000001,0.32156799999999996,13.472195999999999,2.0,4.0,4.0,4.0,1,1.0,89,2,2.0,2.0,81.534327,1,1288765
6e330524,11/8/1606 10:12 AM,1/25/1611 8:39 PM,2.0,13.101263000000001,98.04600500000001,17.159663000000002,97.194089,86.910551,2.0,3.0,3.0,4.0,1,2.0,62,2,5.0,1.0,108.56318999999999,1,1156124
6e33053b,6/23/1602 1:37 PM,4/6/1609 2:59 AM,2.0,4.911714,45.625344,60.275903,99.151792,13.944707000000001,2.0,3.0,4.0,2.0,1,2.0,114,2,2.0,,56.216221999999995,1,1300693
6e330548,5/16/1603 10:31 AM,8/19/1611 12:33 AM,2.0,,9.266613000000001,,47.662478,8.1755,2.0,,2.0,2.0,1,2.0,151,2,2.0,1.0,19.827661,1,1418570
6e33054f,5/28/1605 11:36 AM,9/2/1609 9:34 PM,2.0,12.781027,51.11955,49.099731,266.576442,70.472581,1.0,2.0,4.0,2.0,1,2.0,109,2,2.0,1.0,61.960106999999994,1,1237328
6e33059b,4/16/1602 5:32 PM,11/7/1607 5:30 AM,,,76.91303,40.352184,118.557248,13.619691,1.0,4.0,2.0,2.0,1,2.0,83,2,5.0,1.0,87.19868000000001,1,1236647
6e3305c0,12/27/1603 8:40 PM,1/3/1612 8:19 PM,2.0,37.180178999999995,44.827404,24.733344,42.003479999999996,37.783413,2.0,4.0,,3.0,1,2.0,115,2,3.0,1.0,55.259275,1,1270553
6e3305e3,6/20/1606 9:49 PM,3/3/1608 10:17 PM,2.0,35.491355,116.164827,66.36863000000001,192.967402,49.49825,2.0,,3.0,2.0,1,2.0,44,2,2.0,,126.945729,1,917974
6e33061e,10/19/1602 2:37 AM,3/4/1608 9:38 PM,2.0,19.781082,148.996896,18.43927,45.534982,24.709305,,3.0,,4.0,1,2.0,11,3,2.0,1.0,159.417785,1,957435
6e330794,11/17/1602 7:50 PM,5/13/1608 4:28 PM,2.0,29.093364,67.760253,21.860574,237.42189100000002,17.121205,1.0,4.0,2.0,4.0,1,,92,2,2.0,1.0,78.289654,1,1228607
6e3307c8,12/13/1601 5:16 AM,5/18/1612 9:24 PM,2.0,8.464551,61.371354000000004,,157.199322,3.950282,2.0,3.0,4.0,2.0,1,2.0,99,2,2.0,1.0,71.876319,1,1248886
6e33086f,11/4/1603 5:33 AM,2/19/1608 4:23 PM,2.0,,13.603689000000001,,5.071473,32.918749,2.0,3.0,2.0,4.0,1,2.0,146,2,2.0,1.0,24.512035,1,1470655
6e330877,12/20/1606 7:15 AM,2/15/1609 4:26 AM,2.0,27.333353999999996,35.349069,67.440802,140.101852,5.729407,1.0,4.0,4.0,3.0,1,2.0,125,3,2.0,1.0,45.427973,1,1494681
6e330887,4/18/1600 4:22 PM,11/10/1611 7:35 PM,2.0,58.29261999999999,30.05582,22.844260000000002,138.302357,33.966771,2.0,3.0,3.0,2.0,1,2.0,130,2,2.0,,40.700398,1,1246395
6e3308ea,10/7/1605 3:32 AM,2/3/1607 5:49 PM,2.0,74.671711,57.026830000000004,,,12.895518,2.0,2.0,3.0,4.0,1,2.0,103,2,4.0,1.0,67.336232,1,1271468
6e3308ef,8/2/1604 12:14 AM,2/28/1609 1:17 PM,2.0,30.051388,97.54315799999999,79.710084,,75.656483,2.0,3.0,4.0,4.0,1,2.0,62,2,2.0,1.0,108.31908,1,1076666
6e33096a,6/16/1600 3:49 PM,5/8/1607 2:56 AM,2.0,75.844998,35.140558,29.351516999999998,26.271853999999998,23.579195000000002,,4.0,2.0,,1,1.0,125,2,2.0,,45.9843,1,1287739
6e330988,10/11/1600 10:54 AM,3/22/1608 11:57 AM,2.0,,19.358982,76.662018,85.089795,31.157090000000004,2.0,4.0,4.0,4.0,1,2.0,141,2,,1.0,29.940226000000003,1,1440622
6e33099e,6/20/1605 8:57 PM,2/11/1608 6:51 PM,,30.006369,11.615217999999999,19.939472,13.038025,5.3608139999999995,1.0,3.0,2.0,4.0,1,2.0,148,2,2.0,1.0,21.864174,1,1564977
6e3309c6,10/3/1603 7:30 AM,12/26/1609 1:35 PM,2.0,83.637124,74.176796,24.301832,192.156609,0.9817049999999999,2.0,2.0,2.0,2.0,1,2.0,86,3,2.0,1.0,84.566514,1,1157504
6e330a59,8/17/1603 12:52 PM,4/24/1610 12:31 AM,,108.12839,60.954034,59.51558000000001,59.60214499999999,1.2420639999999998,2.0,3.0,2.0,3.0,1,1.0,99,2,5.0,2.0,71.702151,1,1220402
6e330a5b,6/26/1603 7:30 AM,2/23/1607 9:30 AM,2.0,1.235098,16.852535999999997,,68.195881,86.74352900000001,,2.0,2.0,3.0,1,2.0,143,2,2.0,1.0,26.904379,1,1392464
6e330a85,12/21/1606 8:38 PM,9/13/1611 9:12 PM,2.0,93.755186,8.291910000000001,17.133788,79.26281,31.98515,2.0,4.0,,2.0,1,2.0,152,2,3.0,1.0,18.701449,1,1426643
6e330abf,4/1/1606 6:51 AM,5/8/1608 9:28 AM,2.0,55.599077,22.276312,48.093468,77.65154799999999,7.211882000000001,,3.0,3.0,3.0,1,2.0,138,2,5.0,1.0,32.480746999999994,1,1527244
6e330b20,5/24/1603 11:35 PM,5/21/1608 2:21 AM,2.0,2.32992,33.735292,3.200542,162.441607,9.27417,2.0,2.0,3.0,4.0,1,2.0,126,2,2.0,1.0,44.323733000000004,1,1428219
6e330b26,11/26/1605 8:38 PM,1/18/1608 6:15 PM,2.0,13.196299,58.672629,2.064343,148.951162,4.131714,1.0,2.0,2.0,4.0,1,2.0,101,2,2.0,,69.130915,1,1272640
6e330b44,5/21/1605 6:50 AM,8/9/1610 6:25 PM,,33.630254,4.7169,,92.03455100000001,42.116271999999995,2.0,4.0,2.0,2.0,1,2.0,155,2,2.0,1.0,15.468507,1,1484405
6e330b99,3/27/1602 2:34 PM,1/2/1610 9:47 AM,,100.337453,18.6212,34.897853000000005,71.878226,50.317006,1.0,4.0,3.0,3.0,1,2.0,141,3,4.0,,28.673941999999997,1,1338907
6e330ba3,7/18/1604 2:31 AM,7/23/1607 4:21 AM,,,61.170941000000006,11.948803,161.373953,26.452909000000002,2.0,4.0,4.0,2.0,1,1.0,99,2,2.0,,71.481522,1,1275814
